image_id,year,news_date,link,title,source_collection,source_field,image_path,image_rel_path,width,height,prior_quality_label,prior_quality_score,mean_sentiment_score,majority_sentiment_label,api_agreement,api_votes,gpt_score,gpt_label,gpt_reason,claude_score,claude_label,claude_reason,gemini_score,gemini_label,gemini_reason,api_models_used,api_error,created_at
683afdbe0248c489f7a8fcd7841b7af2,2017,2017-07-14,http://tech.sina.com.cn/i/2017-07-14/doc-ifyiakur8872568.shtml,解读中国式无人店：日销300可盈利 投入10月回本,2017_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2017_1/20170714/解读中国式无人店：日销300可盈利 投入10月回本/ZpPI-fyiavtv5916290.jpg,ZpPI-fyiavtv5916290.jpg,630,386,quality_pass_auto_accept,0.756667,0.416667,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image depicts a retail space without clear positive or negative emotional cues.,0.25,positive,Modern unmanned retail store (BingoBox) suggests innovative tech-driven commerce and retail growth opportunity.,0.5,neutral,The image displays a generic storefront without any clear visual cues indicating positive or negative financial sentiment.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:33.484451
4a433d7863fa3f8368ac6fa9ebb2906e,2017,2017-04-12,http://edu.sina.com.cn/ischool/gjxxzx,上海择校展抢票,2017_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2017_1/20170412/上海择校展抢票/JinShanShiWai.png,JinShanShiWai.png,500,500,quality_pass_auto_accept,0.633333,0.5,neutral,1.0,"{""neutral"": 2}",0.5,neutral,The image is a logo with no clear emotional cues.,,,,0.5,neutral,The image is a generic logo with no clear directional sentiment.,"gpt-4o-mini,gemini-3-pro-preview",claude-sonnet-4-6:API call failed for model=claude-sonnet-4-6: HTTP Error 503: Service Unavailable,2026-04-27T02:12:55.201687
5417a978d0b4b617ed3b356b06f1723c,2018,2018-06-02,http://tech.sina.com.cn/i/2018-06-01/doc-ihcikcev8715830.shtml,Facebook股东大会结果：所有股东改革提案都被否决,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180602/Facebook股东大会结果：所有股东改革提案都被否决/HRvh-fyqwiqi5709983.jpg,HRvh-fyqwiqi5709983.jpg,630,420,quality_pass_auto_accept,0.79,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a logo without clear emotional cues or market indicators.,0.5,neutral,"Generic Facebook corporate logo signage with no charts, financial indicators, or emotionally charged visual cues.",0.5,neutral,The image displays a generic corporate logo and silhouetted figures without any clear positive or negative financial indicators.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:39.299447
c359fc60f56a637bb37d4592d456fa77,2018,2018-02-01,http://news.sina.com.cn/w/zx/2018-01-31/doc-ifyreuzn0770905.shtml,美中情局局长：中国就是对手,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180201/美中情局局长：中国就是对手/sWrZ-fyrcsrw2622248.jpg,sWrZ-fyrcsrw2622248.jpg,640,360,quality_pass_auto_accept,0.79,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,Flags represent countries but convey no clear emotional sentiment.,0.5,neutral,Chinese and US flags together suggest trade relations context but no clear bullish or bearish directional cue.,0.5,neutral,"The image displays US and Chinese flags without any directional visual cues like charts or emotional faces, making the sentiment neutral.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:46.925750
06f4d269c92948e3276ec1ea89d9ef8e,2018,2018-04-09,http://news.sina.com.cn/o/2018-04-09/doc-ifyuwqez7097102.shtml,这位大师设计的挖泥船 被誉为“神州第一挖”(图),2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180409/这位大师设计的挖泥船 被誉为“神州第一挖”(图)/sPv6-fyvtmxe2592209.jpg,sPv6-fyvtmxe2592209.jpg,600,337,quality_pass_auto_accept,0.756667,0.45,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image depicts a construction scene without clear positive or negative sentiment.,0.35,positive,Active dredging vessel under clear blue skies suggests infrastructure development and industrial activity.,0.5,neutral,"The image depicts generic industrial activity (a dredger working) without clear positive or negative financial indicators, warranting a neutral sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:46.825055
09f2f971f21ce600cc35724a8e8e5f7c,2018,2018-11-09,https://news.sina.com.cn/c/2018-11-08/doc-ihmutuea8323976.shtml,蛟龙号7000米海试中与母船失联1小时 发生了啥？,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20181109/蛟龙号7000米海试中与母船失联1小时 发生了啥？/s9ni-hnprhzw5205877.jpg,s9ni-hnprhzw5205877.jpg,550,387,quality_pass_auto_accept,0.666667,0.433333,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,"The image depicts a submersible with technical details, lacking clear emotional cues.",0.3,positive,"Technical diagram of China's Jiaolong submarine suggests technological achievement and national pride, mildly bullish.",0.5,neutral,"The image is a technical diagram of a submersible vehicle, lacking any emotional or financial visual cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:49.534409
4c4cf8a156f1be25636b81b393eaa7c8,2018,2018-10-08,https://news.sina.com.cn/o/2018-10-08/doc-ihkvrhps9571100.shtml,传递3大利好2大信号,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20181008/传递3大利好2大信号/iUjq-hkvrhps9563096.jpg,iUjq-hkvrhps9563096.jpg,500,331,quality_pass_auto_accept,0.793333,0.15,positive,1.0,"{""positive"": 3}",0.2,positive,"The chart shows a rising trend, indicating optimism in the market.",0.15,positive,"Red boards (gains in Chinese markets) dominate background; phone shows rising chart trend, signaling bullish momentum.",0.1,positive,The upward-trending chart on the phone and red background (signifying gains in Chinese markets) indicate positive sentiment.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:51.811351
545b4aced6844074649ea6be54574e24,2018,2018-04-23,http://tech.sina.com.cn/it/2018-04-23/doc-ifznefki0274670.shtml,历史惊人相似：三十多年前的美日贸易和广场协议,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180423/历史惊人相似：三十多年前的美日贸易和广场协议/D2_2-fznefki0266767.jpg,D2_2-fznefki0266767.jpg,630,354,quality_pass_auto_accept,0.775,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image lacks clear emotional cues or financial indicators.,0.5,neutral,Neutral portrait of official at podium with US flags; no clear bullish or bearish financial imagery.,0.5,neutral,"The image shows a standard press conference with a neutral facial expression, lacking any clear positive or negative visual cues for investors.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:53.355973
b0120bbdcd796908439dbe67b3a4cd3e,2018,2018-05-11,http://news.sina.com.cn/c/2018-05-10/doc-ihaichqz9560038.shtml,新时代中国经济新观察:从新常态大逻辑看中国经济,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180511/新时代中国经济新观察_从新常态大逻辑看中国经济/khxC-haichqz9568498.jpg,khxC-haichqz9568498.jpg,550,347,quality_pass_auto_accept,0.79,0.45,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image depicts a formal event with no clear emotional cues.,0.35,positive,High-profile APEC economic leaders' meeting suggests international cooperation and trade optimism among engaged audience.,0.5,neutral,"The image depicts a standard political speech at an economic conference, lacking any clear positive or negative visual indicators.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:02.505049
39080881d95338cd8e5632b898c91277,2018,2018-03-25,http://tech.sina.com.cn/d/v/2018-03-25/doc-ifysqfax5982736.shtml,“地球一小时”来中国10年了，为何争议从没停过？,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180325/“地球一小时”来中国10年了，为何争议从没停过？/QkAa-fysnevm8062529.jpg,QkAa-fysnevm8062529.jpg,630,420,quality_pass_auto_accept,0.79,0.4,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image depicts busy pedestrians without clear emotional cues.,0.2,positive,"Bright sunlight, busy professionals, construction crane, and modern city buildings convey economic activity and optimism.",0.5,neutral,Generic business scene of commuters walking in a city with no clear directional financial indicators or emotional cues.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:02.872966
9c891fa2e6372d9f4dfd8dbde6c88bd4,2018,2018-03-22,http://news.sina.com.cn/c/nd/2018-03-22/doc-ifysnevk7360169.shtml,央行新掌门人易纲的前方：内外部挑战都不小,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180322/央行新掌门人易纲的前方：内外部挑战都不小/MGbd-fysnevk7352114.jpg,MGbd-fysnevk7352114.jpg,550,338,quality_pass_auto_accept,0.756667,0.4,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image features currency symbols without clear emotional cues.,0.2,positive,Golden currency symbols and UnionPay logo against bright sky convey financial prosperity and global monetary strength.,0.5,neutral,"The image displays golden currency symbols and a UnionPay logo, serving as a generic financial illustration without clear directional market cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:05.045542
d98d2261773a1f5bd5667a440124e9e7,2018,2018-09-03,http://news.sina.com.cn/o/2018-09-03/doc-ihiqtcan1014555.shtml,广东暴雨多个乡镇仍泡在水中 消防员用盆救出婴儿,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180903/广东暴雨多个乡镇仍泡在水中 消防员用盆救出婴儿/G9jn-hikxxmz7472289.jpg,G9jn-hikxxmz7472289.jpg,750,559,quality_pass_auto_accept,0.725,0.873333,negative,1.0,"{""negative"": 3}",1.0,negative,"The image depicts a rescue in a flood, indicating distress and disaster.",0.82,negative,Flood disaster scene with rescue worker evacuating infant through floodwaters signals crisis and economic disruption.,0.8,negative,"The image depicts a severe flood and rescue operation. Natural disasters signal economic disruption and property damage, presenting a pessimistic outlook.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:14:58.606040
74e696841d89c04bf429efbdbfcf9991,2018,2018-09-14,http://news.sina.com.cn/c/zj/2018-09-14/doc-ihiixyeu7368679.shtml,IMF总裁拉加德:美中贸易战升级 这个危机不容忽视,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180914/IMF总裁拉加德_美中贸易战升级 这个危机不容忽视/G2FT-hiixpun8682075.jpg,G2FT-hiixpun8682075.jpg,550,310,quality_pass_auto_accept,0.69,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a figure with no clear emotional cues or financial indicators.,0.5,neutral,IMF official with neutral-to-slight smile before institutional logo; no clear bullish or bearish visual cues.,0.5,neutral,"The image is a standard portrait of a public figure with an institutional logo, lacking clear directional financial cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:19.032636
785bcfd5ab426dbf84da560bb8b077bf,2018,2018-12-15,https://news.sina.com.cn/c/2018-12-14/doc-ihqackac9148697.shtml,"“五眼联盟”被曝举行秘密晚宴 合谋""绞杀""华为",2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20181215/“五眼联盟”被曝举行秘密晚宴 合谋_绞杀_华为/NLMo-hmhafir2034121.jpg,NLMo-hmhafir2034121.jpg,862,486,quality_pass_auto_accept,0.716667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,"The image features binoculars with flags, lacking clear positive or negative sentiment.",0.5,neutral,Abstract editorial cartoon of binoculars with allied nation flags; no clear bullish or bearish financial imagery.,0.5,neutral,"The image shows binoculars with national flags, representing an alliance. It lacks clear financial or emotional cues indicating market direction, making it neutral.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:17.235552
dd5957fe8ad37579fe19d9678b5fc31b,2018,2018-11-12,https://news.sina.com.cn/c/2018-11-12/doc-ihmutuea9227034.shtml,全天成交额2135亿,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20181112/全天成交额2135亿/H76q-hnstwwq7618176.jpg,H76q-hnstwwq7618176.jpg,717,379,quality_pass_auto_accept,0.79,0.1,positive,1.0,"{""positive"": 3}",0.1,positive,"The image highlights a record-breaking sales figure, indicating strong consumer activity.",0.1,positive,Alibaba 11.11 festival record GMV of 213.5 billion RMB displayed on celebratory stage signals strong consumer spending.,0.1,positive,"Celebratory stage displaying a record-breaking sales figure of 213.5 billion RMB for a shopping festival, signaling strong consumer spending and economic success.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:15.396057
a80be611a5431a41ed494123b34b9d44,2018,2018-06-21,http://news.sina.com.cn/c/xl/2018-06-21/doc-ihefphqk5882934.shtml,人民日报海外版:习近平金正恩百日三度会晤的启示,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180621/人民日报海外版_习近平金正恩百日三度会晤的启示/RSIp-hefphqk5882603.png,RSIp-hefphqk5882603.png,411,579,quality_pass_auto_accept,0.666667,0.466667,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a meeting with no clear positive or negative cues.,0.4,neutral,Diplomatic meeting imagery with handshakes; political/diplomatic content without clear financial bullish or bearish signals.,0.5,neutral,"The image displays standard political news photos of diplomatic meetings, lacking clear visual cues of financial optimism or pessimism.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:11.481719
3e654032e6e59b24a627cbf04fe24881,2018,2018-07-03,http://finance.sina.com.cn/roll/2018-07-03/doc-ihevauxi2819425.shtml,"何小鹏调侃贾跃亭是""聪明人"" 专家称FF量产几无可能",2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180703/何小鹏调侃贾跃亭是_聪明人_ 专家称FF量产几无可能/EfUK-fzrwiaz8118861.jpg,EfUK-fzrwiaz8118861.jpg,550,412,quality_pass_auto_accept,0.79,0.4,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,"The image features a car reveal, which is ambiguous in sentiment.",0.2,positive,"Sleek futuristic EV unveiled at product launch event signals innovation, growth, and investor excitement.",0.5,neutral,"The image depicts a standard product presentation at an auto show, lacking clear emotional cues of financial success or failure.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:23.787870
fb675da42582f6fa7fde8bd4ebc3f189,2018,2018-06-14,http://news.sina.com.cn/c/2018-06-14/doc-ihcwpcmq6438276.shtml,连小龙虾都去了 中国队离世界杯还有多远？,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180614/连小龙虾都去了 中国队离世界杯还有多远？/5wO--hcwpcmq6435788.png,5wO--hcwpcmq6435788.png,550,355,quality_pass_auto_accept,0.666667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image presents statistical data without clear emotional cues.,0.5,neutral,Sports statistics infographic about 2018 World Cup qualifying scores; no financial or investor sentiment cues.,0.5,neutral,The image displays sports statistics (World Cup qualifiers) and contains no financial data or visual cues relevant to investor sentiment.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:24.812617
7da6fc07f28d9707c8ad5ccb67968150,2018,2018-07-21,http://finance.sina.com.cn/stock/s/2018-07-20/doc-ihfnsvzc2146632.shtml,长安汽车是如何沦为“价值陷阱”的？,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180721/长安汽车是如何沦为“价值陷阱”的？/cRpy-hfnsvzc2144116.jpg,cRpy-hfnsvzc2144116.jpg,550,365,quality_pass_auto_accept,0.823333,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a logo without clear emotional cues or directional sentiment.,0.5,neutral,"Generic auto show brand display with Changan logo; no charts, emotional faces, or directional financial cues.",0.5,neutral,"The image displays a generic company logo and a blurred car in the background, lacking any clear positive or negative emotional cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:34.553338
0e8b21038af48e52f668dfd8107bc124,2018,2018-10-24,https://news.sina.com.cn/o/2018-10-24/doc-ihmxrkzw2133487.shtml,中国对北约“第五次入侵”？美专家又出惊人言论,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20181024/中国对北约“第五次入侵”？美专家又出惊人言论/TrLM-hmxrkzw2195588.jpg,TrLM-hmxrkzw2195588.jpg,550,388,quality_pass_auto_accept,0.79,0.2,positive,1.0,"{""positive"": 3}",0.2,positive,"The image depicts a ceremonial agreement, suggesting optimism and collaboration.",0.2,positive,"Officials smiling, exchanging gifts at Hambantota Port Concession Agreement signing, suggesting positive bilateral trade deal.",0.2,positive,"The image shows a group of men smiling and clapping at an agreement ceremony, indicating a successful and positive business event.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:34.129550
c1bfcd3a59c6e89046e90ee7880766e6,2018,2018-12-10,https://news.sina.com.cn/c/2018-12-10/doc-ihprknvu1757483.shtml,国民党：不舍与哀悼,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20181210/国民党：不舍与哀悼/-gvw-hprknvt8687381.jpg,-gvw-hprknvt8687381.jpg,1279,922,quality_pass_auto_accept,0.823333,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image lacks clear emotional cues or directional sentiment.,0.5,neutral,"Neutral portrait of a speaker at a podium; no charts, financial symbols, or emotionally charged visual cues.",0.5,neutral,"The image is a standard portrait of a speaker at a podium, lacking any clear positive or negative financial visual cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:34.743734
be5b68201bf909d907f5dbf93cf7a0bd,2018,2018-06-11,http://news.sina.com.cn/o/2018-06-10/doc-ihcufqif4188857.shtml,默克尔领衔“围怼”无效 特朗普不为所动,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180611/默克尔领衔“围怼”无效 特朗普不为所动/m4AL-hcufqif4205466.jpg,m4AL-hcufqif4205466.jpg,550,370,quality_pass_auto_accept,0.666667,0.466667,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features political leaders with no clear emotional cues related to financial sentiment.,0.4,neutral,G7 leaders group photo with mixed expressions; diplomatic gathering suggests stability but no clear bullish or bearish signal.,0.5,neutral,Generic group photo of world leaders at a summit; lacks clear directional financial or economic sentiment cues.,"gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:37.919348
f96c821b0966085035e6b716a7f5a098,2018,2018-04-09,http://news.sina.com.cn/o/2018-04-09/doc-ifyuwqez7419843.shtml,外媒：中国应对贸易战“弹药”充足 坐拥三大优势,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180409/外媒：中国应对贸易战“弹药”充足 坐拥三大优势/cqs2-fyvtmxe3590495.jpg,cqs2-fyvtmxe3590495.jpg,480,270,quality_pass_auto_accept,0.775,0.45,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,Image of hands holding seeds lacks clear positive or negative sentiment.,0.35,positive,Hands holding abundant soybeans suggest agricultural prosperity and healthy commodity supply.,0.5,neutral,"The image displays a generic agricultural scene of hands holding soybeans, lacking any clear positive or negative financial indicators.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:44.778472
71eb6b781e33b31a05fd899c60dd7e5a,2018,2018-10-07,https://finance.sina.com.cn/roll/2018-10-06/doc-ifxeuwws1555795.shtml,可乐不健康？可口可乐为这件事把能想到的招都用了,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20181007/可乐不健康？可口可乐为这件事把能想到的招都用了/PXVm-hkvrhps7784849.jpg,PXVm-hkvrhps7784849.jpg,580,362,quality_pass_auto_accept,0.84,0.566667,neutral,0.666667,"{""negative"": 1, ""neutral"": 2}",0.7,negative,"The image presents declining preferences for various beverages, indicating a negative trend.",0.5,neutral,Abstract bubble chart showing Chinese beverage preferences; no directional financial sentiment or emotional cues.,0.5,neutral,"The image is a static infographic displaying consumer beverage preferences, lacking any directional financial trends or emotional visual cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:42.028628
9549d9ec716357b9a281179dfe985c1d,2018,2018-04-18,http://finance.sina.com.cn/chanjing/gsnews/2018-04-18/doc-ifyuwqfa3582878.shtml,中兴事件始末：比罚单更沉重的反思 教训何在？,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180418/中兴事件始末：比罚单更沉重的反思 教训何在？/L6fv-fzihnep3425306.jpg,L6fv-fzihnep3425306.jpg,1200,752,quality_pass_auto_accept,0.79,0.4,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image features decorative letters with no clear financial sentiment.,0.2,positive,"ZTE logo displayed as lush green growing plants, symbolizing growth, vitality, and prosperity.",0.5,neutral,"The image shows a generic logo made of plants, which does not convey any clear positive or negative financial sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:53.848062
b1511cd7152e6d2dafa7e7b0ddafce55,2018,2018-06-04,http://news.sina.com.cn/c/2018-06-04/doc-ihcmurvh4206815.shtml,美媒对这事很不爽但也只能建议：别踩中国的雷,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180604/美媒对这事很不爽但也只能建议：别踩中国的雷/fyXM-hcmurvh4272016.jpg,fyXM-hcmurvh4272016.jpg,550,412,quality_pass_auto_accept,0.723333,0.45,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,"The image depicts a Costco gas station, which does not convey clear positive or negative sentiment.",0.35,positive,Active Costco store with customers and gas station suggests healthy consumer activity and business operations.,0.5,neutral,"The image is a generic exterior shot of a Costco store and gas station, lacking any clear positive or negative emotional cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:51.644705
bb06b3c3098614baedea3243beeca2af,2018,2018-03-23,http://auto.sina.com.cn/newcar/x/2018-03-16/detail-ifyshfuq0156357.shtml,新博越外同级有哪些自主SUV,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180323/新博越外同级有哪些自主SUV/3IKt-fyshfuq0152204.jpg,3IKt-fyshfuq0152204.jpg,660,571,quality_pass_auto_accept,0.733333,0.433333,neutral,0.666667,"{""neutral"": 2, ""positive"": 1}",0.5,neutral,The image features a car without clear emotional cues or market indicators.,0.3,positive,New vehicle showcase with pricing suggests product launch optimism and consumer market activity.,0.5,neutral,"The image displays a car with promotional text and pricing, lacking clear emotional cues or directional financial indicators.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:59.696793
926e4969957fd7d960da25e3e6abb096,2018,2018-07-13,http://auto.sina.com.cn/news/hy/2018-06-14/detail-ihcwpcmq5656245.shtml,德检方对大众柴油门罚12亿美元,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180713/德检方对大众柴油门罚12亿美元/mAQ3-hcwpcmq5640904.jpg,mAQ3-hcwpcmq5640904.jpg,620,387,quality_pass_auto_accept,0.806667,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,"The image depicts a logo being installed, lacking clear emotional cues.",0.5,neutral,"Generic Volkswagen logo being polished; no charts, financial indicators, or emotionally charged imagery present.",0.5,neutral,"The image displays a generic corporate logo being handled, lacking any clear positive or negative emotional cues for investors.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:59.429693
c92c8751a479d63ebc719a7d45b05e97,2018,2018-02-10,http://news.sina.com.cn/o/2018-02-09/doc-ifyrkrva6307713.shtml,证监会这项决定 或让你加油付钱不再看美国人脸色,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180210/证监会这项决定 或让你加油付钱不再看美国人脸色/wF7--fyrkuxs8349489.jpg,wF7--fyrkuxs8349489.jpg,550,372,quality_pass_auto_accept,0.773333,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The pie chart presents data without clear positive or negative sentiment.,0.5,neutral,"Pie chart showing crude oil market share distribution; no directional trend, gains, or losses implied.",0.5,neutral,"The image is an abstract pie chart showing proportions without any directional trend or emotional cues, indicating neutral sentiment.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:55.835631
2f7b1f6856c4c98db34618d92ab356f6,2018,2018-09-24,http://news.sina.com.cn/c/2018-09-23/doc-ihkmwytn7436720.shtml,环球:认为“洋大人”没错的大有人在,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180924/环球_认为“洋大人”没错的大有人在/POqv-hhuhism8247484.jpg,POqv-hhuhism8247484.jpg,550,370,quality_pass_auto_accept,0.79,0.5,neutral,1.0,"{""neutral"": 3}",0.5,neutral,The image features a flag with no clear financial indicators or emotional cues.,0.5,neutral,Swedish flag with Stockholm City Hall background; national symbol with no clear bullish or bearish financial cues.,0.5,neutral,"The image shows the Swedish flag waving with a building in the background, lacking any clear positive or negative financial cues.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:16:09.883232
3b63efd331cc55f72741dc6363a1bb7c,2018,2018-09-09,http://news.sina.com.cn/c/2018-09-08/doc-ihivtsyk1835404.shtml,当子弹在维和女兵头上飞时 她在想些什么?,2018_2,high_quality_images,/Volumes/Data_Drive/research0322226/financial-news-sentiment-analysis/images/2018_1/20180909/当子弹在维和女兵头上飞时 她在想些什么_/BTB9-hikxxmz8070264.jpg,BTB9-hikxxmz8070264.jpg,550,366,quality_pass_auto_accept,0.75,0.55,neutral,0.666667,"{""neutral"": 2, ""negative"": 1}",0.5,neutral,"The image depicts military personnel, which does not convey clear financial sentiment.",0.65,negative,"Armed soldiers patrolling a conflict zone suggest instability and geopolitical risk, bearish for investor sentiment.",0.5,neutral,"The image shows a military patrol, indicating geopolitical events, but lacks clear directional financial cues or scenes of economic destruction.","gpt-4o-mini,claude-sonnet-4-6,gemini-3-pro-preview",,2026-04-27T02:15:54.241528
